word,score
terrible,0.07298542956121899
awful,0.046202708591971425
bland,0.0332821299457118
won,0.02938150153957315
disaster,0.02491017338863141
disappointment,0.02361246168384081
avoid,0.023530984658514036
save,0.022643144352152377
worst,0.022638249908649245
complete,0.022529590216809586
money,0.02037173613362228
place,0.019988814803126517
completely,0.019560944701793356
believe,0.018479814825703156
barely,0.018434063206593323
unhelpful,0.018347516702224245
far,0.01732010196394318
rude,0.016334296746354282
letdown,0.015489172992699229
poorly,0.015042659463169154
worse,0.014987612898399588
tasteless,0.014934675245003104
honestly,0.014618121976954336
costs,0.014196949554988998
chaotic,0.01418307057341507
unappetizing,0.0136845870530883
mess,0.013514048544645135
unfriendly,0.012744970049850713
huge,0.012658969949294049
stale,0.012545517925542022
disappointed,0.012456285993860311
coming,0.01244960266857693
regret,0.01238791450780629
called,0.012132933455746679
disappointing,0.012082929538847268
returning,0.011950787725622209
uncomfortable,0.011817396942583469
subpar,0.011764973695867197
waste,0.011581975714193917
tasted,0.011573947846309506
inattentive,0.010938654505728677
overpriced,0.010775251360743176
nightmare,0.010646907286275578
slow,0.010479510125212772
soggy,0.010356190410815553
overcooked,0.01015130577725996
mediocre,0.010030678973369903
wasted,0.009830821929201303
uninviting,0.009779696556897094
supposed,0.009719319499970864
dry,0.009663837120072353
cramped,0.009467313112991989
disinterested,0.009368051563219022
just,0.009106618495908027
bad,0.008926859878243657
inedible,0.008899378742609985
time,0.008734698049691462
mistake,0.008626665829548318
instead,0.008332385080807527
like,0.008242805549211269
flavorless,0.008181341845945583
joke,0.008067904213671952
cheap,0.008004749446827318
painfully,0.007991729337957948
real,0.007804683482336065
total,0.0076746277907536724
forever,0.007557045494361736
frustrated,0.0074646678099102364
skip,0.00741786868729323
extremely,0.0073937359184609
thought,0.0073795635831973416
don,0.007258193310557104
couldn,0.007140637129117517
uninterested,0.007067317652401537
shockingly,0.006954506484909649
hate,0.006812508830416998
outrageous,0.006797893890988719
uninspired,0.006785990570320006
lackluster,0.006555551028074298
unprofessional,0.006526747970800937
hardly,0.006512797529186207
dreadful,0.0064595525056577036
indifferent,0.0063916769015260454
sad,0.0063777316255726885
poor,0.006314356825434576
impossible,0.006264656279488827
downright,0.006256986279481083
favor,0.0062259412156089496
care,0.006204647108300585
ridiculous,0.0059859296875964425
dull,0.0059719364690124415
tried,0.005784638319965731
utterly,0.005639030907091203
felt,0.00559794379843569
wouldn,0.005430486339944398
regretted,0.005038716407660875
unbearable,0.0050040349502093375
lack,0.0048321991452033855
ignored,0.0047643015591328185
claim,0.00475478609137883
looked,0.004699718850155476
bother,0.004650081044763508
ruined,0.004561703223324806
excuse,0.004494354442185127
rushed,0.004476604627606711
unwelcoming,0.004418692767232104
overcrowded,0.00438224205621159
trouble,0.00432897692172381
way,0.004249373878568041
recommend,0.00424234118287843
leaving,0.004186195924314946
dread,0.004161483696678555
ve,0.004136782718712352
dirty,0.004129017981927894
doesn,0.00411992033669597
regretting,0.004035032470180827
wasting,0.004033067424680072
eat,0.004027191520094237
actually,0.004022637179838098
clearly,0.0040171306716353695
going,0.003977229549915707
ridiculously,0.0039050746601622666
forced,0.0038872794265414185
disorganized,0.0038656521255542153
forgettable,0.0037812420565773884
clueless,0.0037763282649045035
worth,0.0036535708078176254
turned,0.0035877765225467498
hated,0.0035849474756644143
helping,0.0035841898775274897
feeling,0.0035821002054425982
disgusting,0.0035508927541868457
lacked,0.003546993668698235
outdated,0.003528933903313876
finish,0.0034848499896040115
failed,0.003445508218973991
hassle,0.003415400194822251
cold,0.003402242708558455
confusing,0.0033473138983840783
equally,0.003333605104525233
dr,0.0032911728504265176
supposedly,0.0032869270183742486
rip,0.0030689616426926958
gimmick,0.0030021332513105307
miserable,0.00299842008794489
tiny,0.0029300460942523364
overrated,0.0029186654974892043
attempt,0.0029037210279204174
low,0.0028971051619032587
pathetic,0.0028879963009730437
awkward,0.002877163213441355
greasy,0.0028619902043534873
entire,0.0028317246254848114
seriously,0.0028256647978823343
claims,0.002815529554735236
started,0.002780376593135514
thing,0.0027655075838285735
unsatisfied,0.002762487620322887
lacking,0.002759623004067859
ages,0.0027470368525238536
lifeless,0.0027466848820947407
overly,0.002725854072697516
edible,0.002716469528845551
thinking,0.00271261102085901
feels,0.0027107928562087854
annoying,0.002706058282331995
chaos,0.0027059871246394944
shocked,0.002702179695505557
nonexistent,0.0026735592974743176
lacks,0.0026608487878804865
old,0.0026380114812624336
annoyed,0.0026015904537388898
steer,0.0025952108037913804
hype,0.002577781493285961
looks,0.00256750098710257
owner,0.002565774578046889
flat,0.002562118171755913
bizarre,0.0025423193434778372
idea,0.0025347256220293797
went,0.0025271648784653674
tacky,0.0024926865905680537
luck,0.0024563188889315454
horrible,0.002453268545183438
salvage,0.002444400819261972
want,0.0024151921429045355
unpleasant,0.002413987633153469
plain,0.002408148067483457
wilted,0.0023888700892649977
eternity,0.0023766775193438086
staff,0.0023600114739173172
rubbery,0.002350065056895209
advise,0.0023219137086638165
abysmal,0.0022809496157262174
stuck,0.0022752064738676904
shop,0.002272798635686724
desperate,0.002268987981897905
frustrating,0.0022578489761593806
vegas,0.002242210415917281
underwhelming,0.0022297636877630315
trying,0.0022207488334586344
uninspiring,0.002188951341985493
horrendous,0.0021597496757764147
obnoxious,0.002132606752392644
shocking,0.002124989690509563
strongly,0.0020956652292641784
bothered,0.002088149072374217
chore,0.002085893861418307
imagine,0.002063458331776147
trust,0.002058338628116339
ruining,0.002038841259002437
dismissive,0.00203661252716054
pretentious,0.00203577937805539
overwhelming,0.002026404841698165
