word,score
solid,0.037204221072005
great,0.030046267596399945
overall,0.02491934558414936
definitely,0.0244413833555189
enjoyable,0.024426552290135673
spot,0.019320429835301113
satisfying,0.018728594804250005
bit,0.017877607536713254
delightful,0.01725474053886425
tasty,0.016194742273447124
really,0.016137900043014134
choice,0.015087885199005962
forward,0.0147050862593721
delicious,0.014195140478372116
enjoyed,0.014093442913803555
fantastic,0.013984471435087152
fun,0.012494208264614878
meal,0.01210507796107169
pleasant,0.011532930350533752
impressive,0.010882768962219739
lively,0.010487288023243103
little,0.01043696438756276
good,0.010189299779415567
worth,0.010142477983140762
friendly,0.009917871796461876
touch,0.009906186728783052
attentive,0.009763971347869646
pleasantly,0.009513284888955205
unique,0.009494659907436125
appreciated,0.009240744595503267
lovely,0.00908761378437991
quite,0.008951787748671211
menu,0.008852089610187346
nice,0.008654464350755758
excellent,0.00860222842442123
vibe,0.00854609871970563
atmosphere,0.008294572920680306
dishes,0.00803504504219185
offers,0.007973491542058264
flavorful,0.0077941525867415455
added,0.007546959832769349
standout,0.0075152577787093765
adds,0.007372469209803195
visit,0.007359978002084797
excited,0.007201766265796477
night,0.00718218928827421
variety,0.0070321400029220845
stars,0.006853553258854433
surprised,0.006843525918294261
dining,0.006788432228308185
making,0.0066720098616301765
highlight,0.006668073729141601
minor,0.00658213948334299
inviting,0.006434886423287679
looking,0.006287341430544421
cozy,0.006214821839316012
flavors,0.006166039790724599
charming,0.0058856785788314785
especially,0.005833013540968044
did,0.005284704795530854
explore,0.005245546884644445
selection,0.0052361757816442416
appreciate,0.005182983051030292
experience,0.005116531548729965
ambiance,0.005087087468410589
despite,0.004983904912244239
generous,0.004896954256130429
makes,0.004880447687729229
satisfied,0.004863044324528928
plenty,0.004825328036919143
charm,0.00476909197717714
try,0.004727783407467389
drinks,0.00472040759584875
loved,0.0046916429463185975
impressed,0.004639491234726206
elevate,0.004605555442653771
worthwhile,0.004571947866108441
look,0.004534881481576683
vibrant,0.004435184978823274
hiccup,0.004407872112799219
enjoy,0.0043210465304540195
happily,0.004303532997107413
glad,0.004299775495436749
stands,0.004291155876367789
adding,0.004257481364690643
refreshing,0.004239957447445074
twist,0.004196644404716457
use,0.004185380086705189
evening,0.004168443168259745
genuinely,0.004142065880786436
happy,0.004105781060303247
slightly,0.004050691190873253
overshadow,0.004034945193414137
buffet,0.00393536030421532
plus,0.003920416543288974
quick,0.003822126447534477
hiccups,0.003816702708616183
relaxed,0.003781310182558694
pleased,0.003761300755651343
impressively,0.003701546369908592
chicken,0.0036441652159108304
tad,0.0036188179130011806
wonderful,0.0035659623841613987
unwind,0.0035647757469605937
stood,0.003525047148703987
bar,0.00349265252569181
checking,0.0034811699525322324
reasonable,0.003463276172185872
pricier,0.003441298239377207
truly,0.0034172519100660916
delivers,0.0034026536401820314
downside,0.0033926908540143196
higher,0.0033524034839497343
complemented,0.003255425573658902
crowd,0.0032072853241818747
classic,0.0031813673630381816
comfortable,0.003174150481312911
offerings,0.003170106455134921
energy,0.0031108759685523693
area,0.0030678225970053544
decor,0.003042613147078591
convenient,0.003024698665520623
hits,0.003022029174062905
certainly,0.0030015488158911295
burger,0.00296661548859217
prefer,0.002940581792420376
bustling,0.0029211258176149208
packed,0.002881547296068704
spacious,0.002872232439341801
eager,0.002869182795145539
fries,0.0028369663898602376
shine,0.002806298316889364
opted,0.002764307409828175
option,0.002758549629709538
cravings,0.002748712573788426
outing,0.0027180510388872445
options,0.0027074108971218546
nicely,0.0027043992873854086
heads,0.0027039856961242714
hit,0.0026941068882838934
hearty,0.002681966168059555
treat,0.002675450931673733
shines,0.002635730322593928
mind,0.0026143076104064022
slight,0.002612806862334718
lunch,0.002598735179719776
promptly,0.0025924475661038894
stay,0.002572838873470233
breakfast,0.0025682082155264966
enjoying,0.002562714917572346
giving,0.0025447601201612274
enhanced,0.0025243706937520334
smaller,0.0025241708077928257
welcoming,0.002519135413728269
love,0.0025181853115147645
returning,0.0025097172387715805
value,0.0024859955929820857
mood,0.0024520967405695666
casual,0.0024356777132036847
perfect,0.002425697026650065
fried,0.0024100556138059136
detract,0.0024018111920675283
strip,0.002388996930494809
easy,0.0023886706259855614
kick,0.0023711093816152352
offering,0.002370183144680792
flair,0.0023675864620427197
quality,0.002366691257670155
seasoning,0.00235463905714957
consistently,0.0023524591478744773
enhances,0.0023472290478994866
visited,0.002340538991450756
offer,0.0023160420616534097
visiting,0.002271287419357337
featuring,0.002253752999024742
fan,0.002216525714026909
wished,0.0022107143864899793
relax,0.0021782366612846634
easily,0.0021722009123942023
surprise,0.002168843671260027
reliable,0.002153136804460682
exciting,0.0021496454707515987
addition,0.002139251112920387
convenience,0.0021323272484463727
blow,0.0021290962281441
late,0.0021198299158797433
enjoyment,0.0021147072602075
creating,0.002105339650536854
character,0.002100747596099982
conveniently,0.002091193670068137
friends,0.002090679559161368
laid,0.002040266374227453
pretty,0.002022970185405851
drink,0.0020172198345191576
nonetheless,0.0020081988015942243
coming,0.0019850883538598454
keeps,0.00198440580700717
shopping,0.0019322198182843433
located,0.0019309617106191127
mix,0.0019302385218874655
couple,0.0019293377032835067
parking,0.0019292405596351902
typical,0.0019166002898855184
paired,0.001907799004794194
hotel,0.0019064019837193606
commendable,0.0018918694975689349
priced,0.0018768608081704578
fresh,0.0018737585609861513
sauce,0.0018733236866261462
generally,0.0018695383692288986
delivered,0.0018537344077342035
offered,0.0018403371055967632
check,0.001829557969052988
casino,0.0018248118503223056
portion,0.0018161607820528663
satisfy,0.001809145639226995
perfectly,0.0017968751972538043
