word,score
controversial,0.0008735130723028336
collection,0.0008721936947438812
officially,0.000867913851965847
popular,0.0008652172063050643
highlighted,0.0008598847513563619
disappointing,0.0008587989189843098
large,0.0008558813831049433
global,0.000855371150646325
commented,0.0008543773057604587
hackers,0.0008513416826270708
selected,0.0008473437773019589
priced,0.0008417504184817474
research,0.0008341901507311392
uk,0.00083323006673476
able,0.0008311398462574641
deep,0.0008300145400183288
contributed,0.0008287008210938021
organized,0.0008285013144465888
considering,0.0008264307654441076
goals,0.0008255199934701818
history,0.0008228377853607904
appear,0.000822596324219098
david,0.0008207100535519061
popularity,0.0008195657912518312
defeated,0.0008189078191800619
fbi,0.0008185042563585564
victims,0.0008182580618661445
struggled,0.0008178221879980908
employees,0.000817464289604313
positive,0.0008170191152586664
marks,0.000813264770218287
massive,0.0008130687019602664
original,0.000812155493614806
actually,0.0008116572608654634
levels,0.0008113432577231542
level,0.0008099601507555784
truly,0.0008088123868451411
relations,0.0008045924656635802
thousands,0.0008019044949632591
images,0.0008003632988996959
increased,0.0008001049776999814
aiming,0.0007979724071158064
investigating,0.000797534001291821
record,0.0007961104539425676
conservative,0.0007957651504241285
consecutive,0.0007950910278287453
funding,0.0007943437643655003
urged,0.0007935322274090561
harsh,0.0007927711034497676
commission,0.0007924203342331036
views,0.0007903413781643615
attend,0.0007903131404623093
multiple,0.0007892539022452896
purchased,0.0007878515252338451
highly,0.0007862010080413406
allows,0.000783102802620974
local,0.0007813092363540605
protesters,0.0007804174612351125
past,0.0007799957774247681
dismissed,0.0007750728952093053
military,0.0007743750718453173
successfully,0.0007716367506978054
association,0.0007713012836479887
deaths,0.0007679484260052021
current,0.000767121970013257
powerful,0.000767027438631586
institute,0.000762338614478236
unacceptable,0.0007621087033806201
executive,0.0007594651973093956
chelsea,0.0007582447061470566
authority,0.0007568629831558977
previously,0.0007547909251298124
score,0.0007547536199168292
conflicts,0.0007547255207009558
airlines,0.0007547022568262959
require,0.0007526698778891603
immigration,0.0007520394231921627
receive,0.0007455021073568579
begin,0.0007436563512107227
range,0.0007432109564060176
remarks,0.0007431676457411633
purchase,0.000740521865346458
urging,0.0007388670207843389
frustration,0.0007376277290785209
carried,0.0007373336892532783
washington,0.0007353963638055681
include,0.0007329036691487696
launch,0.0007288293954812835
continue,0.0007279009576901171
worldwide,0.0007275348005192517
funds,0.0007269611500114
foreign,0.0007235513091783544
appearance,0.0007220475879056415
scoring,0.0007217983352178608
raised,0.0007208515711887636
discussions,0.0007205268709808714
documents,0.0007199075105650401
promote,0.0007197411512101818
governor,0.0007195498219869569
pilot,0.0007170512911667406
determine,0.00071422617192491
allowing,0.0007131013635552146
abandoned,0.0007126516757561623
deeply,0.0007121843071329131
participate,0.0007121432046106756
risk,0.0007111641134485173
event,0.0007102298871785278
21,0.0007080959246725024
launched,0.0007034874746682043
loss,0.0007024738249707416
unexpected,0.0007024173425704143
related,0.0007016137945457411
plans,0.0006990887647780422
ensure,0.0006986687200200099
union,0.0006973865615556869
various,0.0006966631641061932
eliminate,0.000696059950166352
produce,0.0006956029015340415
document,0.0006943994384896552
focus,0.0006937019830994325
marking,0.0006931196837024907
standards,0.0006894145081934505
